C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_46_385.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_46_385.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_46_385.jpg, 0, 0, 0, 7.823647E-05
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_46_488.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_46_488.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_46_488.jpg, 0, 0, 0, 7.963837E-05
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_46_593.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_46_593.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_46_593.jpg, 0, 0, 0, 7.87141E-05
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_46_698.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_46_698.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_46_698.jpg, 0, 0, 0, 7.798152E-05
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_46_800.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_46_800.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_46_800.jpg, 0, 0, 0, 7.797567E-05
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_46_904.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_46_904.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_46_904.jpg, 0, 0, 0, 7.944649E-05
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_47_009.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_47_009.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_47_009.jpg, 0, 0.3105726, 0, 0.2333569
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_47_109.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_47_109.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_47_109.jpg, 0, 0.6122892, 0, 0.778425
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_47_213.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_47_213.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_47_213.jpg, 0, 0.8934343, 0, 1.751448
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_47_314.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_47_314.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_47_314.jpg, 0, 1, 0, 2.919182
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_47_415.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_47_415.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_47_415.jpg, 0, 1, 0, 4.096005
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_47_517.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_47_517.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_47_517.jpg, -0.0709326, 1, 0, 5.260115
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_47_623.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_47_623.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_47_623.jpg, -0.4325607, 1, 0, 6.603806
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_47_727.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_47_727.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_47_727.jpg, -0.1153269, 1, 0, 7.745563
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_47_828.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_47_828.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_47_828.jpg, 0, 1, 0, 8.866757
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_47_930.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_47_930.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_47_930.jpg, 0, 1, 0, 9.984864
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_48_032.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_48_032.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_48_032.jpg, -0.1286868, 1, 0, 11.08869
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_48_135.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_48_135.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_48_135.jpg, -0.4237893, 1, 0, 11.94019
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_48_234.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_48_234.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_48_234.jpg, -0.4872515, 1, 0, 13.11556
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_48_342.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_48_342.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_48_342.jpg, -0.1467518, 1, 0, 14.42767
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_48_443.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_48_443.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_48_443.jpg, 0, 1, 0, 15.45339
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_48_546.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_48_546.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_48_546.jpg, 0, 1, 0, 16.53323
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_48_649.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_48_649.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_48_649.jpg, -0.0212418, 1, 0, 17.54822
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_48_752.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_48_752.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_48_752.jpg, -0.3231318, 1, 0, 18.53882
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_48_854.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_48_854.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_48_854.jpg, -0.4682542, 1, 0, 19.40614
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_48_960.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_48_960.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_48_960.jpg, -0.1593967, 1, 0, 20.46621
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_49_064.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_49_064.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_49_064.jpg, 0, 1, 0, 21.6424
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_49_168.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_49_168.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_49_168.jpg, 0, 1, 0, 22.60268
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_49_278.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_49_278.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_49_278.jpg, -0.282456, 1, 0, 23.56342
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_49_382.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_49_382.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_49_382.jpg, 0, 1, 0, 24.72279
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_49_482.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_49_482.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_49_482.jpg, 0, 1, 0, 25.67989
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_49_584.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_49_584.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_49_584.jpg, -0.3046605, 1, 0, 26.58549
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_49_693.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_49_693.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_49_693.jpg, -0.6282033, 1, 0, 27.31018
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_49_797.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_49_797.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_49_797.jpg, -0.8999828, 1, 0, 27.84544
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_49_899.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_49_899.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_49_899.jpg, -0.6286299, 1, 0, 28.62675
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_50_002.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_50_002.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_50_002.jpg, -0.2726892, 1, 0, 29.78534
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_50_109.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_50_109.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_50_109.jpg, 0, 1, 0, 30.1838
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_50_209.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_50_209.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_50_209.jpg, 0.2743644, 1, 0, 30.1583
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_50_311.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_50_311.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_50_311.jpg, 0.02062561, 1, 0, 30.1889
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_50_414.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_50_414.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_50_414.jpg, 0, 1, 0, 30.19072
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_50_517.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_50_517.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_50_517.jpg, 0, 1, 0, 30.18898
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_50_619.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_50_619.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_50_619.jpg, 0, 1, 0, 30.18946
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_50_720.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_50_720.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_50_720.jpg, 0, 1, 0, 30.18934
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_50_820.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_50_820.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_50_820.jpg, 0.2664675, 1, 0, 30.17408
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_50_929.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_50_929.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_50_929.jpg, 0, 1, 0, 30.18885
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_51_032.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_51_032.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_51_032.jpg, 0, 1, 0, 30.1903
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_51_135.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_51_135.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_51_135.jpg, 0, 1, 0, 30.19021
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_51_238.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_51_238.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_51_238.jpg, 0, 1, 0, 30.19027
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_51_344.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_51_344.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_51_344.jpg, 0, 1, 0, 30.19029
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_51_448.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_51_448.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_51_448.jpg, -0.0279177, 1, 0, 30.18925
C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\center_2020_09_17_20_35_51_551.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\left_2020_09_17_20_35_51_551.jpg, C:\Users\Terry Wang\Desktop\DL\udacity_self_driving_sim\Data\IMG\right_2020_09_17_20_35_51_551.jpg, -0.2965182, 1, 0, 30.17006
